oki c9300的电源电压是多少？	黑白打印速度 37ppm 	0
oki c9300的电源电压是多少？	内存 128MB 	0
oki c9300的电源电压是多少？	其它性能 纸张重量范围:64-203gsm,双面纸重量范围:75-105gsm/整机寿命:5年(或1000000页)	0
oki c9300的电源电压是多少？	最高分辨率 600*1200dpi 	0
oki c9300的电源电压是多少？	接口 USB 1.1/IEEE1284并口 	0
oki c9300的电源电压是多少？	电源电压 AC220V/240V±10% 	1
oki c9300的电源电压是多少？	最大月打印量 150000页/月 	0
oki c9300的电源电压是多少？	适用平台 兼容Windows 95/98 SE/ME/NT4/ 2000/XP，Mac OS 8.6以上 	0
oki c9300的电源电压是多少？	彩色打印速度 30ppm 	0
oki c9300的电源电压是多少？	打印字体 Resolution80 scaleable PCL 字体,1 bitmap 字体,136 Adobe Type 2 字体,OCRA/B,USPS Barcode 	0
oki c9300的电源电压是多少？	其它参数 	0
oki c9300的电源电压是多少？	基本参数 	0
oki c9300的电源电压是多少？	型号 C9300 	0
oki c9300的电源电压是多少？	随机软件 打印驱动程序 	0
oki c9300的电源电压是多少？	硒鼓描述 硒鼓型号 随机 /硒鼓寿命（张） 39000 	0
oki c9300的电源电压是多少？	供纸方式 自动供纸 	0
oki c9300的电源电压是多少？	打印机类型 彩色激光打印机 	0
oki c9300的电源电压是多少？	重量 72kg 	0
oki c9300的电源电压是多少？	首页输出时间 彩色打印11.5s,单色打印10S 	0
oki c9300的电源电压是多少？	尺寸 626×666×460mm 	0
oki c9300的电源电压是多少？	工作噪音 操作：55dBA、待机状态：45dBA、节电模式：43dBA 	0
oki c9300的电源电压是多少？	打印介质 复印纸,信封,胶片,明信片,标签等 	0
oki c9300的电源电压是多少？	功率 通常800W,高峰期1600W,空闲250W(平均),节电模式<70W 	0
oki c9300的电源电压是多少？	附件 数据线,电源线,使用手册,保修卡,CD-ROM光盘,530页输入纸盒 	0
oki c9300的电源电压是多少？	纸张容量 内置纸盒容量:550页,多功能进纸器:100页/纸张输出:正面朝下500页,正面朝上100页 	0
oki c9300的电源电压是多少？	OKI C9300 OKI C9300 详细参数 	0
香港印象集团股份有限公司的道德理念是什么？	香港印象集团股份有限公司（简称香港印象集团）是一家总部设在香港的业务多元化的国际集团公司。	0
香港印象集团股份有限公司的道德理念是什么？	香港印象传媒有限公司	0
香港印象集团股份有限公司的道德理念是什么？	香港印象集团股份有限公司（总部）	0
香港印象集团股份有限公司的道德理念是什么？	香港印象移民事务所	0
香港印象集团股份有限公司的道德理念是什么？	经营理念：立足中港，服务全球；价值投资，策略发展。	0
香港印象集团股份有限公司的道德理念是什么？	通过建立移民留学签证服务中心、离岸企业注册服务中心、企业高端策划服务中心、金融租赁业务服务中心、私募股权基金服务中心、金融产品投资服务中心、珠宝游艇飞机服务中心、企业合作发展服务中心等八大服务中心，为中小企业提供强大的服务平台，为集团未来五年持续发展奠定了良好基础。	0
香港印象集团股份有限公司的道德理念是什么？	香港印象集团股份有限公司上海代表处	0
香港印象集团股份有限公司的道德理念是什么？	香港印象集团股份有限公司温州代表处	0
香港印象集团股份有限公司的道德理念是什么？	香港印象会计事务所	0
香港印象集团股份有限公司的道德理念是什么？	香港印象集团股份有限公司杭州代表处	0
香港印象集团股份有限公司的道德理念是什么？	发展理念：差异经营，量化管理。	0
香港印象集团股份有限公司的道德理念是什么？	印象从三年前的一家SOHO式的公司发展到现在的国际化集团，在业务方面正实现三大转变：从低端业务向高端业务转变；从国内业务走向国际；从单一业务转向综合性、多元化业务。	0
香港印象集团股份有限公司的道德理念是什么？	印象不仅是一家企业全方位解决方案提供商，而且是一家全球性综合性产业发展投资商。	0
香港印象集团股份有限公司的道德理念是什么？	用人理念：人尽其才，才尽其用。	0
香港印象集团股份有限公司的道德理念是什么？	经过3年的累积与发展，已初步在全球建立了一个无国界、跨行业、一站式、个性化的服务平台，集团在全球范围内已拥有全资子公司4家，参股机构8家，合作机构10多家、员工100多人，直接客户10000多家。	0
香港印象集团股份有限公司的道德理念是什么？	发展历程2009年3月9日于香港注册成立。	0
香港印象集团股份有限公司的道德理念是什么？	香港印象集团股份有限公司北京代表处	0
香港印象集团股份有限公司的道德理念是什么？	印象不仅是一家企业全方位解决方案提供商，而且是一家全球性综合性产业发展投资商。	0
香港印象集团股份有限公司的道德理念是什么？	印象集团——立足中港，服务全球；价值投资，策略发展。	0
香港印象集团股份有限公司的道德理念是什么？	商业登记证商业登记证	0
香港印象集团股份有限公司的道德理念是什么？	香港印象集团股份有限公司於2009年3月9日成立，集团注册资本80，000，000港币。	0
香港印象集团股份有限公司的道德理念是什么？	集团文化企业精神：全心全意为全球客户提供全方位服务。	0
香港印象集团股份有限公司的道德理念是什么？	香港印象留学事务所	0
香港印象集团股份有限公司的道德理念是什么？	商业登记证商业登记证	0
香港印象集团股份有限公司的道德理念是什么？	深圳悦富商务咨询有限公司	0
香港印象集团股份有限公司的道德理念是什么？	道德理念：上善若水，润物无声。	1
香港印象集团股份有限公司的道德理念是什么？	香港印象珠宝有限公司	0
香港印象集团股份有限公司的道德理念是什么？	管理理念：诚者天下先，达者纳江海。	0
香港印象集团股份有限公司的道德理念是什么？	印象采取集团式经营、连锁式管理、全球性联盟、一站式服务。	0
香港印象集团股份有限公司的道德理念是什么？	香港印象集团是一家总部设在香港的业务多元化的国际集团公司。	0
环磷酰胺英文名称是什么？	环磷酰胺	0
环磷酰胺英文名称是什么？	口服后吸收完全，迅速分布到全身，少量可通过血脑屏障。	0
环磷酰胺英文名称是什么？	(3)当由于肿瘤细胞浸润或以往的化疗或放射治疗引起骨髓抑制，环磷酰胺的剂量应减少至治疗量的1/2一1/3。	0
环磷酰胺英文名称是什么？	本品在体外无抗肿瘤活性，进入体内后先在肝脏中经微粒体功能氧化酶转化成醛磷酰胺，而醛酰胺不稳定，在肿瘤细胞内分解成酰胺氮芥及丙烯醛，酰胺氮芥对肿瘤细胞有细胞毒作用。	0
环磷酰胺英文名称是什么？	环磷酰胺是双功能烷化剂及细胞周期非特异性药物，可干扰DNA及RNA功能，尤以对前者的影响更大，它与DNA发生交叉联结，抑制DNA合成，对S期作用最明显。	0
环磷酰胺英文名称是什么？	(4)如有明显的白细胞减少(特别是粒细胞减少)或血小板减少，应停用环磷酰胺，直至白细胞及血小板恢复至正常水平。	0
环磷酰胺英文名称是什么？	(1)肝、肾功能损害时，环磷酰胺的剂量应减少至治疗量的1/2一1/3。	0
环磷酰胺英文名称是什么？	静注后血浆Ｔ1/2为4～6.5小时，50～70％在48小时内通过肾脏排泄。	0
环磷酰胺英文名称是什么？	(3)当大剂量环磷酰胺(按体重50mg/kg)与大量液体同时给予时，可产生水中毒，可同时给予呋塞米以防止。	0
环磷酰胺英文名称是什么？	(5)环磷酰胺可引起生殖系统毒性，如停经或精子缺乏，妊娠初期时给予可致畸胎。	0
环磷酰胺英文名称是什么？	环磷酰胺	0
环磷酰胺英文名称是什么？	或每次600一1200mg，每7一10日一次。	0
环磷酰胺英文名称是什么？	2．小儿常用量口服每日按体重2—6mg/kg，静脉注射每次2—6mg/kg，每日或隔日一次。	0
环磷酰胺英文名称是什么？	(7)用药期间须定期检查白细胞计数及分类、血小板计数，肾功能(尿素氮、肌酐消除率)，肝功能(血清胆红素、丙氨酸氨基转移酶)及血清尿酸水平。	0
环磷酰胺英文名称是什么？	本品也可致膀胱纤维化。	0
环磷酰胺英文名称是什么？	(2)白血病、淋巴瘤病人出现尿酸性肾病时，可采用以下方法预防：大量补液、碱化尿液及(或)给予别嘌醇。	0
环磷酰胺英文名称是什么？	1．成人常用量口服每日按体重2—3mg/kg。	0
环磷酰胺英文名称是什么？	静脉注射每次4mg/kg，每日或隔日一次。	0
环磷酰胺英文名称是什么？	严重程度与剂量有关。	0
环磷酰胺英文名称是什么？	如发生胃部不适，可分次或与食物一起给予。	0
环磷酰胺英文名称是什么？	(6)长期给予环磷酰胺可产生继发性肿瘤。	0
环磷酰胺英文名称是什么？	环磷酰胺（Cyclophosphamide ）中文别名： 癌得星、环磷氮芥，英文别名：Cytoxan、Neosar ，适用于恶性淋巴瘤、多发性骨髓瘤、淋巴细胞白血病、实体瘤如神经母细胞瘤、卵巢癌、乳癌、各种肉瘤及肺癌等。	1
环磷酰胺英文名称是什么？	(1)骨髓抑制为最常见的毒性，白细胞往往在给药后10一14天最低，多在第21天恢复正常，血小板减少比其他烷化剂少见；常见的副反应还有恶心、呕吐。	0
环磷酰胺英文名称是什么？	(5)口服环磷酰胺一般空腹给予。	0
环磷酰胺英文名称是什么？	(7)环磷酰胺可产生中等至严重的免疫抑制。	0
环磷酰胺英文名称是什么？	环磷酰胺本身不与白蛋白结合，其代谢物约50％与蛋白结合。	0
环磷酰胺英文名称是什么？	(6)由于环磷酰胺需在肝内活化成活性化合物，因此腔内给药无直接作用。	0
环磷酰胺英文名称是什么？	或每次10一15mg/kg，每周一次，以氯化钠注射液20ml稀释后缓慢注射。	0
环磷酰胺英文名称是什么？	(2)环磷酰胺的代谢产物可产生严重的出血性膀胱炎、大量补充液体可避免。	0
环磷酰胺英文名称是什么？	(4)常规剂量的环磷酰胺不产生心脏毒性，但当高剂量时可产生心肌坏死，偶有发生肺纤维化。	0
中国书法的形式语言是什么？	这"形状"在书法中是有其规律的，这就好比人们除了有其本身的形体外，还要穿上衣服一样，只是所穿的衣服的颜色搭配和款式选择是千变万化的。	0
中国书法的形式语言是什么？	横直画者，字之体骨，欲其坚正匀静，有起有止……伸缩异度，变化多端，要如鱼翼鸟翅，有翩翩自得之状"。	0
中国书法的形式语言是什么？	这种笔墨线条为形式而形成的艺术语言,我们称之为书法语言。	0
中国书法的形式语言是什么？	人从自然界中走来，也是改造大自然的主体。	0
中国书法的形式语言是什么？	黑白是构成书画的最主要色素，在这之中，点线面又是构成汉字的基本要素。	0
中国书法的形式语言是什么？	就如宋代姜夔《续书谱》云："点者，字之眉目，全藉顾盼精神，有向有背，随字异形。	0
中国书法的形式语言是什么？	总之都是在篆隶楷这一基础上用不同的点线面来表现出不同的个人风格，形成了不同的字体，即是静中求动，同中求异，在不变之中求万变。	0
中国书法的形式语言是什么？	书法作为一门独特的艺术，以笔墨线条为形式，通过用笔、用墨完成的线条，表达书写者的喜怒哀乐，体现书法家的匠心追求，再现文学作品的风格情趣，反映社会时代的精神风尚。	0
中国书法的形式语言是什么？	黑白是构成世界的两大色块之一，是万物的基本色调，是宇宙的缩影。	0
中国书法的形式语言是什么？	简介	0
中国书法的形式语言是什么？	二.点线面	0
中国书法的形式语言是什么？	这样其作品才有生命力。	0
中国书法的形式语言是什么？	书法语言，是以笔墨线条为形式而形成的艺术语言。	0
中国书法的形式语言是什么？	一.书法的基本要素	0
中国书法的形式语言是什么？	书法的点线面艺术与文字中的点线面有本质的区别——文字的点线面有其约定俗成的模式；书法中的点线面也有规矩，要求在规矩中求变化，在不变之中求万变，在相对静止中求绝对运动，达到变与不变的辩证统一。	0
中国书法的形式语言是什么？	它是以笔墨线条为形式,通过对大小、方圆、向背、曲直、敧正、收纵、粗细、长短、轻重、疾徐、疏密、聚散、浓淡、燥湿等一系列复杂关系的精心处理和巧妙安排,表达书写者的喜怒哀乐,体现书法家的匠心追求,再现文学作品的风格情趣,侧映社会时代的精神风尚。	0
中国书法的形式语言是什么？	这种笔墨线条为形式而形成的艺术语言称之为书法语言。	0
中国书法的形式语言是什么？	人类的一切文化都离不开自然界，书法更是如此。	0
中国书法的形式语言是什么？	就是说无论你是在点线面中怎样变化都是以原形为"法度"，是在"法度"之中求万变。	0
中国书法的形式语言是什么？	各人有各人的不同审美能力，虽然穿着各异，各种"奇装异服"，其基本要素是根据人的体形这一基本规律来制作的。	0
中国书法的形式语言是什么？	历代书家都有自己的不同艺术风格，张芝的如《草书帖》的狂放、王羲之的《兰亭序》的劲美、《爨宝子碑》的拙朴、《石门颂》、《张迁碑》和质朴雄浑、颜真卿的"横平坚直"等等，都体现了各家各派的不同风格。	0
中国书法的形式语言是什么？	书法是一门独特的艺术，也是迄今为止唯一的以字体表现艺术的技艺。	0
中国书法的形式语言是什么？	点线面造就了物体的形状，也就是说书法是用毛笔书写的点线面造成的不同汉字的"形状"。	0
中国书法的形式语言是什么？	没有线与面，也就没有了物体在纸张上的形状。	0
中国书法的形式语言是什么？	书法也分为好多种，与音乐、舞蹈、绘画、雕塑等众多姐妹艺术一样,书法也用以传情达意。	0
中国书法的形式语言是什么？	一棵草、一棵树它都是由点组成其叶片的面，树杆的面，由点与面构成了其物体的一个完整的形状，就有了物体的具体轮廓——线的出现。	0
中国书法的形式语言是什么？	所以线是构成一个完整物体的主要要素和符号。	0
中国书法的形式语言是什么？	中国书法是以汉字为表现形式的，故点线面也就成了书法的形式语言，是书法的形式语言信息和符号。	1
中国书法的形式语言是什么？	书法语言，是以笔墨线条为主要表现形式，以书写内容为主题而形成的艺术语言。	0
中国书法的形式语言是什么？	大自然中的花草树木、天地、山水无不是由点、线、面组成的立体。	0
都有哪些国家参加了2012埃及开罗博览会？	六、轻工产品及生活用品类：	0
都有哪些国家参加了2012埃及开罗博览会？	建筑及装饰材料及制品、陶瓷制品、厨房器具、卫生洁具、水暖器材、阀门、管件、龙头、锁具、刷子、花园工具、铁艺、瓷砖、油漆等建筑五金产品。	0
都有哪些国家参加了2012埃及开罗博览会？	二、五金工具类：	0
都有哪些国家参加了2012埃及开罗博览会？	五、医疗保健和体育用品类：	0
都有哪些国家参加了2012埃及开罗博览会？	各类金属加工机床、印刷包装机械、注塑、吹瓶设备、纺织机械、制冷设备、农业机械、工程机械、建筑机械、锻压设备、粮食加工机械及设备、中小型造纸成套设备、水利、水电成套设备、石油机械、船舶设备及配件、电工设备、机床附件、机床电器、焊接设备、电机、发电机组、柴油机组、农业工具、各类汽车整车及汽车零附件、摩托车、自行车及其零配件、各种仪器仪表、光学仪器。	0
都有哪些国家参加了2012埃及开罗博览会？	多功能机床、木工机床、电动工具、气动工具、手工具等五金工具及制品、锁具、尺具、量刃具、磨料磨具、铸件、标准件、紧固件、链条、轴承、起重葫芦及千斤顶、搬运车、电机、电线电缆、绝缘材料、电器元件、灯具、电工材料、电子产品及电子元器件。	0
都有哪些国家参加了2012埃及开罗博览会？	七、其它石油化工类产品、各类机电产品及消费品均可参展。	0
都有哪些国家参加了2012埃及开罗博览会？	据展览当局统计2011年开罗博览会有30多个国家近3000多家展商参展；展会设多个国际馆，有来自近40个国家约10万人次的采购商、经销商、等专业人士到会洽谈贸易；参观人数达40万人次。	0
都有哪些国家参加了2012埃及开罗博览会？	其展出总面积共计20万平方米，共计28个展馆。	0
都有哪些国家参加了2012埃及开罗博览会？	各类地毯、玻璃器皿、灯具、钟表眼镜、塑料制品、橡胶制品、箱包、玩具、童车、礼品、珠宝首饰、餐具、灯具、化妆品、饰品、蜡烛、家庭清洗用品、环保产品、自来水净化器、生活用品、塑料花、旅游商品等。	0
都有哪些国家参加了2012埃及开罗博览会？	一、机械设备类：	0
都有哪些国家参加了2012埃及开罗博览会？	医疗器械、医用耗材、保健用品、体育用品、健身休闲器材、烟具等。	0
都有哪些国家参加了2012埃及开罗博览会？	2012年埃及开罗博览会中国企业只参加前五天的展览	0
都有哪些国家参加了2012埃及开罗博览会？	四、家用电器及办公用品类：	0
都有哪些国家参加了2012埃及开罗博览会？	自动数据处理设备、视听产品、电视机、音响、扬声器、电脑及附件、计算机及附件、电冰箱、洗衣机、吸尘器、热水器、彩色电视机、微波炉、炉灶、食品研磨机、榨汁机、照相器材、电话等通讯交换机、文教用品、打印机、办公用品、阅读机、电池、插头及插座等。	0
都有哪些国家参加了2012埃及开罗博览会？	同时它也是中东及非洲地区规模最大、代表性很强的综合性贸易博览会，具有较广泛的国际影响，每届都吸引着世界各地众多的工商界人士到会参展。	0
都有哪些国家参加了2012埃及开罗博览会？	三、 水暖建材类：	0
都有哪些国家参加了2012埃及开罗博览会？	中国组团：北京博睿智国际展览有限公司	0
都有哪些国家参加了2012埃及开罗博览会？	该展览会是埃及经济贸易中的一大盛事，埃及政府对其非常重视并大力支持，每届开幕式都有总统或副总统、总理到会并致辞，埃及各大报刊及新闻媒体也都报道并发布展会消息。	0
都有哪些国家参加了2012埃及开罗博览会？	非洲一些国家和中国、美国、德国、意大利、以色列、日本、西班牙等国都参加了展会。	1
都有哪些国家参加了2012埃及开罗博览会？	开罗博览会于1968年由埃及贸易部直属的国际展览及博览会组委会（GOIEF）发起并主办，本展会每年举办一届，到2012年已经是第45届。	0
熊油的别名是什么？	【用法用量】一日量3～9钱，每500克熊油入花椒粒同炼，涂擦或作酒剂服。	0
熊油的别名是什么？	取油之熊以秋末冬初猎得者较佳，因此时熊腹内油脂饱满，过时则油脂较少。	0
熊油的别名是什么？	【功能主治】除风湿，缓筋急，补血杀虫。	0
熊油的别名是什么？	【备注】熊油系将鲜熊油取出熬炼，去渣而得。	0
熊油的别名是什么？	【来源】食肉目熊科黑熊Selenarctos thibetanus （G. Cuvier）；马熊Ursus pruinosus Blyth；棕熊Ursus arctos L.，以脂肪入药。	0
熊油的别名是什么？	【拼音】 Xiónɡ Yóu 	0
熊油的别名是什么？	【别名】熊脂 	1
熊油的别名是什么？	配陈醋共捣烂，涂臁疮。	0
熊油的别名是什么？	【性味】甘，寒。	0
熊油的别名是什么？	【生境分布】东北、西南。	0
熊油的别名是什么？	【摘录】《全国中草药汇编》 	0
熊油的别名是什么？	主治肿胀积聚，外用涂面上皯疱（"疱"）及臁疮。	0
我很好奇景颇族主要做什么工作？	景颇族大多住在海拔1500－2000米的山区。	0
我很好奇景颇族主要做什么工作？	这里气候温和，雨量充沛，土地肥沃，特产丰富。	0
我很好奇景颇族主要做什么工作？	有自己的语言和文字。	0
我很好奇景颇族主要做什么工作？	他们用勤劳的双手征服大自然，用大长刀与恶势力作斗争。	0
我很好奇景颇族主要做什么工作？	他们有句家喻户晓的成语：“要像狮子一样勇猛。”	0
我很好奇景颇族主要做什么工作？	景颇语，载瓦语、浪速语、勒期语、波拉语基督教载瓦人、浪速人、勒期人、傈僳族、阿萨姆族景颇族，缅甸称克钦族，是一个主要居住在缅甸克钦邦掸邦和中国云南省的一个民族，共有约100万人，现在主要信仰基督教。	0
我很好奇景颇族主要做什么工作？	景颇族素以刻苦耐劳、热情好客、骁勇威猛的民族性格著称。	0
我很好奇景颇族主要做什么工作？	景颇族他们主要从事农业，种植水稻、玉米、旱谷等作物。	1
我很好奇景颇族主要做什么工作？	风俗歌中以“腊磨罗统”最富特色。	0
我很好奇景颇族主要做什么工作？	除种植旱谷、玉米、水稻外，盛产名贵的红木、楠木和各种竹子，还有橡胶、油桐、咖啡、茶叶、香茅草等经济作物，以及热带、亚热带水果菠萝、菠萝蜜、芒果、芭蕉等。	0
我很好奇景颇族主要做什么工作？	现有人口119209人。	0
我很好奇景颇族主要做什么工作？	唐代，其先民以“寻传蛮”、“高黎贡人”见诸于汉文史籍，自元、明、清至新中国成立前，又先后出现了“峨昌”、“遮些”、“野人”等名称。	0
我很好奇景颇族主要做什么工作？	深山老林中栖息着各种珍禽异兽。	0
我很好奇景颇族主要做什么工作？	地下矿藏也很丰富。	0
我很好奇景颇族主要做什么工作？	历史上，多次顽强抵御外敌侵入，为保卫祖国领土立下了功勋。	0
我很好奇景颇族主要做什么工作？	新中国成立后，经民族识别，确认为景颇族。	0
我很好奇景颇族主要做什么工作？	景颇族，中国少数民族之一。	0
我很好奇景颇族主要做什么工作？	景颇族是云南独有民族之一，1998年末，云南景颇族人口为12.56万人，占全省少数民族人口的0.947%。	0
我很好奇景颇族主要做什么工作？	另外，在印度的阿萨姆邦和印度控制的藏南地区（印度称“阿鲁纳恰尔邦”）亦有景颇族（印度称Singpho）数千人，他们与中国及缅甸的其他景颇族人有密切的关系。	0
我很好奇景颇族主要做什么工作？	在中国景颇族聚集最多最集中的地方是云南省德宏州陇川县，陇川县被称为“中国目瑙纵歌之乡”。	0
我很好奇景颇族主要做什么工作？	舂米歌即劳动歌，景颇支称为“月鲁”，载瓦支称为“谷阿岗”或“谷统直”，多由一人主唱，一人伴唱，形成合唱。	0
我很好奇景颇族主要做什么工作？	景颇族主要聚居于德宏傣族景颇族自治州境内的陇川、盈江、潞西、瑞丽、梁河等五县市山区。	0
我很好奇景颇族主要做什么工作？	雄狮般勇猛的民族——景颇族	0
我很好奇景颇族主要做什么工作？	主要分布在云南德宏傣族景颇族自治州的陇川县、潞西市、瑞丽市、盈江、梁河三县，少部分散居于其他州县。	0
我很好奇景颇族主要做什么工作？	山歌分为大声唱的“直么”和小声唱的“直作”。	0
我很好奇景颇族主要做什么工作？	景颇族的口头文学发达，尤其是集诗、歌、舞于一体的创世史诗《勒包斋娃》，包含了人们对自然界和人类社会方方面面的认识，深受本民族群众的喜爱，也是祖国民间文学的一朵奇葩。	0
我很好奇景颇族主要做什么工作？	云南景颇族包括4个主要支系：景颇、载瓦、勒期和浪俄，其中载瓦支系最大，人数占景颇族人口的80%左右。	0
我很好奇景颇族主要做什么工作？	景颇族的来源与青藏高原上古代氐羌人有关。	0
我很好奇景颇族主要做什么工作？	其余的景颇族人口散居于怒江傈僳族自治州的片马、岗房，古浪、临沧地区的耿马佤族自治县等地。	0
我很好奇景颇族主要做什么工作？	除了长篇叙事诗外，景颇族的其他民歌也十分丰富。	0
美梦俱乐部:携带版是谁的PSP移植版？	游戏名称：美梦俱乐部：携带版（梦幻俱乐部：携带版）	0
美梦俱乐部:携带版是谁的PSP移植版？	游戏中，得到一年俱乐部会员资格的玩家需要在一年内通过造访俱乐部，和指名美少女招待喝酒聊天玩小游戏等多种手段培养和她们的感情，最后达成恋爱关系。	0
美梦俱乐部:携带版是谁的PSP移植版？	本作是XBOX360的恋爱模拟类游戏《梦幻俱乐部》的PSP移植版。	1
平西抗日战争纪念馆的在什么地方？	馆内展出的是以平西抗战史料为主要内容的抗战历史长廊，馆里众多的文物、照片资料向人们讲述着平西人民这段光荣的历程。	0
平西抗日战争纪念馆的在什么地方？	馆外有平西抗日纪念碑、百名抗日烈士碑林等活动场地，是一所集宣传、教育、参观、游览于一体的全国爱国主义教育基地。	0
平西抗日战争纪念馆的在什么地方？	平西抗日战争纪念馆位于北京市房山区十渡镇十渡村南，距北京市区约100公里。	1
大皇帝游戏背景是多少？	纵然羽扇纶巾已成追忆，赤壁仍在。	0
大皇帝游戏背景是多少？	是智者良将？	0
大皇帝游戏背景是多少？	在此动荡局势之下，各方诸侯收兵买马，为成就一番宏图霸业。	0
大皇帝游戏背景是多少？	无论作何选择，你都在创造自己的三国时代！	0
大皇帝游戏背景是多少？	这些到底是什么？	0
大皇帝游戏背景是多少？	是为锦绣江山？	0
大皇帝游戏背景是多少？	各方英雄豪杰，招兵买马，开疆扩土，各霸一方；英雄，一生何求？	0
大皇帝游戏背景是多少？	是为绝代佳人？	0
大皇帝游戏背景是多少？	是碌碌无为安隐于世，亦或驰骋沙场成就功名？	0
大皇帝游戏背景是多少？	内忧外患，更使得大汉江山岌岌可危。	0
大皇帝游戏背景是多少？	倘若重回汉末，你愿用染血的双手摧毁腐朽，以新朝的欣荣彰显圣人言辞的荒谬？	0
大皇帝游戏背景是多少？	还是忠君为国力挽狂澜于倾倒，延续旧朝的荣光？	0
大皇帝游戏背景是多少？	是借口？	0
大皇帝游戏背景是多少？	《大皇帝》是游族首款集卡牌养成和战争策略为一体的游戏，采用别具一格的轻水墨画风。	0
大皇帝游戏背景是多少？	隆中三分天下之计，白帝城托孤之命，深入不毛之地，六出祁山伐曹魏，一切只为报知遇之恩！	0
大皇帝游戏背景是多少？	是说辞？	0
